label,cate_1,cate_2,cate_3,cate_4,cate6,float_1,float_2,float_3,float_4
0,172,20,6,11052,150,0.0,0.0,-119.0,0.2857
0,507,20,6,11052,150,0.0,0.0,-445.0,0.2857
0,507,20,6,11052,150,0.0,0.0,-445.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,9.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,-85.0,0.2857
0,418,45,6,11052,150,0.2857,0.0,-18.3333,0.3333
0,526,20,6,11052,150,0.0,0.0,-111.0,0.2857
0,526,20,6,11052,150,0.0,0.0,-111.0,0.2857
0,522,11052,6,11052,150,0.1905,0.4,667.0,0.0476
0,207,20,6,11052,150,0.2857,0.6,-85.0,0.2857
0,346,20,6,11052,150,0.0,0.0,-756.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,4.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,13.0,0.2857
0,522,11052,6,11052,150,0.1905,0.4,1416.0,0.0476
0,416,20,6,11052,150,0.0,0.0,-373.0,0.2857
0,416,20,6,11052,150,0.0,0.0,-373.0,0.2857
0,522,11052,6,11052,150,0.1905,0.4,1416.0,0.0476
0,522,11052,6,11052,150,0.1905,0.4,1416.0,0.0476
0,205,20,6,11052,150,0.0,0.0,-45.0,0.2857
0,485,20,6,11052,150,0.0,0.0,-340.0,0.2857
0,205,20,6,11052,150,0.0,0.0,-45.0,0.2857
0,522,11052,6,11052,150,0.1905,0.4,1416.0,0.0476
0,418,45,6,11052,150,0.2857,0.0,70.6667,0.3333
0,207,20,6,11052,150,0.2857,0.6,-46.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,-163.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,-46.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,-163.0,0.2857
0,522,11052,6,11052,150,0.1905,0.4,667.0,0.0476
0,212,20,6,11052,150,0.0,0.0,-129.0,0.2857
0,418,45,6,11052,150,0.2857,0.0,-18.3333,0.3333
0,212,20,6,11052,150,0.0,0.0,-129.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,4.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,9.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,27.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,27.0,0.2857
0,485,20,6,11052,150,0.0,0.0,-340.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,53.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,13.0,0.2857
0,346,20,6,11052,150,0.0,0.0,-756.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,-82.0,0.2857
0,205,20,6,11052,150,0.0,0.0,-45.0,0.2857
0,522,2984,6,11052,150,0.1905,0.4,3695.0,0.1429
0,205,20,6,11052,150,0.0,0.0,-45.0,0.2857
0,154,20,6,11052,150,0.0,0.0,-638.0,0.2857
0,418,45,6,11052,150,0.2857,0.0,70.6667,0.3333
0,483,20,6,11052,150,0.0,0.0,-729.0,0.2857
0,524,20,6,11052,150,0.0,0.0,-840.0,0.2857
0,483,20,6,11052,150,0.0,0.0,-729.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,-82.0,0.2857
0,522,2984,6,11052,150,0.1905,0.4,3695.0,0.1429
0,485,20,6,11052,150,0.0,0.0,-367.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,88.0,0.2857
0,485,20,6,11052,150,0.0,0.0,-367.0,0.2857
0,205,20,6,11052,150,0.0,0.0,-28.0,0.2857
0,205,20,6,11052,150,0.0,0.0,-28.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,49.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,49.0,0.2857
0,207,20,6,11052,150,0.2857,0.6,53.0,0.2857
0,250,43,11,0,0,0.6667,0.6667,-540.45,1.0
0,146,43,11,0,0,0.0,0.0,-124.0,1.0
0,250,43,11,0,0,0.6667,0.6667,-87.060005,1.0
0,150,43,11,0,0,0.3333,0.3333,1.0,1.0
0,146,43,11,0,0,0.0,0.0,-138.0,1.0
0,118,19,11,0,0,0.0,0.0,-81.0,0.0
0,250,93,11,0,0,0.6667,0.6667,-997.12,0.0
0,150,43,11,0,0,0.3333,0.3333,1.0,1.0
0,250,43,11,0,0,0.6667,0.6667,-204.45,1.0
0,250,43,11,0,0,0.6667,0.6667,-372.61,1.0
0,146,43,11,0,0,0.0,0.0,-234.0,1.0
0,416,43,11,0,0,0.0,0.0,-39.0,1.0
0,582,20,10,149,582,0.6364,0.2308,5.0,0.2614
0,172,80,10,149,582,0.0,0.0,-57.0,0.6136
0,555,80,10,149,582,0.0909,0.4615,-896.0,0.6136
0,487,80,10,149,582,0.0,0.0,-189.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,-128.7391,0.6136
0,553,20,10,149,582,0.2614,0.3077,-116.7391,0.2614
0,172,80,10,149,582,0.0,0.0,-70.0,0.6136
0,188,80,10,149,582,0.0,0.0,-1067.0,0.6136
0,172,80,10,149,582,0.0,0.0,-70.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,-128.7391,0.6136
0,555,80,10,149,582,0.0909,0.4615,284.0,0.6136
0,553,20,10,149,582,0.2614,0.3077,-15.7391,0.2614
0,555,80,10,149,582,0.0909,0.4615,-914.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,71.2609,0.6136
0,555,80,10,149,582,0.0909,0.4615,-191.0,0.6136
0,555,80,10,149,582,0.0909,0.4615,352.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,63.2609,0.6136
0,212,80,10,149,582,0.0,0.0,-122.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,71.2609,0.6136
0,555,80,10,149,582,0.0909,0.4615,352.0,0.6136
0,553,149,10,149,582,0.2614,0.3077,52.2609,0.125
0,553,149,10,149,582,0.2614,0.3077,52.2609,0.125
0,553,80,10,149,582,0.2614,0.3077,66.2609,0.6136
0,212,80,10,149,582,0.0,0.0,-122.0,0.6136
0,553,20,10,149,582,0.2614,0.3077,-15.7391,0.2614
0,555,80,10,149,582,0.0909,0.4615,-191.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,63.2609,0.6136
0,555,80,10,149,582,0.0909,0.4615,284.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,66.2609,0.6136
0,172,80,10,149,582,0.0,0.0,-57.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,-270.7391,0.6136
0,555,80,10,149,582,0.0909,0.4615,-914.0,0.6136
0,553,80,10,149,582,0.2614,0.3077,-270.7391,0.6136
0,188,80,10,149,582,0.0,0.0,-683.0,0.6136
0,555,80,10,149,582,0.0909,0.4615,-896.0,0.6136
0,499,80,10,149,582,0.0,0.0,-236.0,0.6136
0,582,80,10,149,582,0.6364,0.2308,278.0,0.6136
0,555,80,10,149,582,0.0909,0.4615,362.0,0.6136
0,555,80,10,149,582,0.0909,0.4615,274.0,0.6136
0,555,80,10,149,582,0.0909,0.4615,362.0,0.6136
0,188,80,10,149,582,0.0,0.0,-683.0,0.6136
0,188,80,10,149,582,0.0,0.0,-1067.0,0.6136
0,499,80,10,149,582,0.0,0.0,-236.0,0.6136
0,582,20,10,149,582,0.6364,0.2308,5.0,0.2614
0,553,20,10,149,582,0.2614,0.3077,-116.7391,0.2614
0,487,80,10,149,582,0.0,0.0,-189.0,0.6136
0,582,80,10,149,582,0.6364,0.2308,278.0,0.6136
0,555,80,10,149,582,0.0909,0.4615,274.0,0.6136
0,553,1,9,20,416,0.1237,0.0,0.0,0.8969
0,250,1,9,20,416,0.2268,0.4286,-183.43141,0.8969
0,111,1,9,20,416,0.2165,0.3571,45.0476,0.8969
0,118,4,1,58,422,0.2,0.2,31.5,0.05
0,484,3,1,58,422,0.0,0.0,-4.0,0.3167
0,422,3,1,58,422,0.0167,0.0167,-496.0,0.3167
0,422,3,1,58,422,0.0167,0.0167,-51.0,0.3167
0,106,3,1,58,422,0.3667,0.3667,7.5455,0.3167
0,422,3,1,58,422,0.0167,0.0167,0.0,0.3167
0,422,3,1,58,422,0.0167,0.0167,-41.0,0.3167
0,118,3,1,58,422,0.2,0.2,65.5,0.3167
0,416,96,11,0,0,0.0,0.0,-106.0,0.0
0,108,79,11,0,0,0.0,0.0,-130.0,0.0
0,118,19,11,0,0,0.0,0.0,-81.0,1.0
0,146,13,11,0,0,0.0,0.0,-80.0,0.0
0,418,1297,11,0,0,0.0,0.0,-193.0,0.0
0,503,14403,11,0,0,0.0,0.0,-131.0,0.0
0,106,19,11,0,0,0.0,0.0,-41.0,1.0
0,250,19,11,0,0,0.0,0.0,-607.94,1.0
0,134,3,5,4,487,0.0388,0.0946,341.5,0.034
0,487,8,5,4,487,0.0971,0.0946,-3.3,0.9078
0,486,8,5,4,487,0.0291,0.0,87.0,0.9078
0,118,4,51,85,118,0.0403,0.0465,17.6364,0.0879
0,134,4,51,85,118,0.1465,0.4419,160.3,0.0879
0,368,85,51,85,118,0.0073,0.0,-48.0,0.5385
0,134,4,51,85,118,0.1465,0.4419,126.3,0.0879
0,454,7,51,85,118,0.0,0.0,-316.0,0.1355
0,134,4,51,85,118,0.1465,0.4419,145.3,0.0879
0,134,4,51,85,118,0.1465,0.4419,194.3,0.0879
0,134,4,51,85,118,0.1465,0.4419,194.3,0.0879
0,135,48,51,85,118,0.0,0.0,-82.0,0.0
0,134,4,51,85,118,0.1465,0.4419,218.3,0.0879
0,134,4,51,85,118,0.1465,0.4419,146.3,0.0879
0,134,4,51,85,118,0.1465,0.4419,106.3,0.0879
0,118,4,51,85,118,0.0403,0.0465,-1.3636,0.0879
0,483,4,51,85,118,0.0,0.0,-216.0,0.0879
0,454,4,51,85,118,0.0,0.0,-433.0,0.0879
0,483,4,51,85,118,0.0,0.0,-216.0,0.0879
0,487,4,51,85,118,0.0,0.0,-24.0,0.0879
0,250,85,51,85,118,0.0037,0.0233,-7.5200133,0.5385
0,118,4,51,85,118,0.0403,0.0465,34.6364,0.0879
0,454,4,51,85,118,0.0,0.0,-674.0,0.0879
0,339,4,51,85,118,0.0,0.0,-121.0,0.0879
0,134,4,51,85,118,0.1465,0.4419,194.3,0.0879
0,553,3,51,85,118,0.044,0.0,0.0,0.0476
0,134,4,51,85,118,0.1465,0.4419,-44.7,0.0879
0,134,4,51,85,118,0.1465,0.4419,169.3,0.0879
0,134,3,51,85,118,0.1465,0.4419,174.3,0.0476
0,416,4,51,85,118,0.1282,0.0,-40.0,0.0879
0,422,4,51,85,118,0.0,0.0,-87.0,0.0879
0,134,3,51,85,118,0.1465,0.4419,1.3,0.0476
0,134,4,51,85,118,0.1465,0.4419,121.3,0.0879
0,134,4,51,85,118,0.1465,0.4419,196.3,0.0879
0,134,4,51,85,118,0.1465,0.4419,194.3,0.0879
0,250,4,51,85,118,0.0037,0.0233,-2.1299987,0.0879
0,454,4,51,85,118,0.0,0.0,-674.0,0.0879
0,134,4,51,85,118,0.1465,0.4419,-70.7,0.0879
0,134,4,51,85,118,0.1465,0.4419,-70.7,0.0879
0,416,94,61,0,127,0.8947,1.0,22.5294,0.0263
0,553,1,61,0,127,0.0,0.0,-97.0,0.9737
0,454,1,61,0,127,0.0,0.0,-580.0,0.9737
0,454,1,61,0,127,0.0,0.0,-577.0,0.9737
0,250,3,14,0,0,0.0,0.0,-463.72,0.0
0,153,8,14,0,0,0.0,0.0,-173.0,0.0
0,205,8,14,0,0,0.0,0.0,-62.0,0.0
0,553,80,14,0,0,0.0,0.0,-34.0,0.0
0,224,8,14,0,0,0.0,0.0,-278.0,0.0
0,490,8,14,0,0,0.0,0.0,-99.0,0.0
0,508,8,14,0,0,0.0,0.0,-151.0,0.0
0,553,80,14,0,0,0.0,0.0,-31.0,0.0
0,224,8,14,0,0,0.0,0.0,-327.0,0.0
0,553,8,14,0,0,0.0,0.0,-29.0,0.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,484,9,67,0,0,0.0,0.0,-52.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,556,9,67,0,0,0.3333,0.3333,-670.0,1.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,507,20,67,0,0,0.0,0.0,-762.0,0.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,487,9,67,0,0,0.0,0.0,-104.0,1.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,150,1920,67,0,0,0.0,0.0,-1155.0,0.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,250,9,67,0,0,0.0,0.0,-543.96,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,207,9,67,0,0,0.0,0.0,-34.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,153,9,67,0,0,0.0,0.0,-683.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,524,9,67,0,0,0.0,0.0,-191.0,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,250,9,67,0,0,0.0,0.0,-628.04,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-549.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
0,487,9,67,0,0,0.0,0.0,-377.0,1.0
